sequence	filename
>HGNC=35287&HUGO-Symbol=MIR1294&HUGO-Name=microRNA_1294&LOCI=[chr5:153726656-153726817:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031626&GENOME=hg19	file358
>HGNC=31612&HUGO-Symbol=MIR26B&HUGO-Name=microRNA_26b&LOCI=[chr2:219267359-219267455:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029500&GENOME=hg19	file1049
>HGNC=33572&HUGO-Symbol=SNORD105B&HUGO-Name=small_nucleolar_RNA,_C/D_box_105B&LOCI=[chr19:10220423-10220521:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003688&GENOME=hg19	file727
>NAME=TRNAGlyTCC&LOCI=[chr17:8124866-8124937:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA10-GlyTCC&GENOME=hg19	file573
>HGNC=31611&HUGO-Symbol=MIR26A2&HUGO-Name=microRNA_26a-2&LOCI=[chr12:58218382-58218485:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029847&GENOME=hg19	file351
>NAME=TRNALysCTT&LOCI=[chr5:26198539-26198611:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA24-LysCTT&GENOME=hg19	file350
>HGNC=31770&HUGO-Symbol=MIR328&HUGO-Name=microRNA_328&LOCI=[chr16:67236214-67236308:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029887&GENOME=hg19	file353
>HGNC=37054&HUGO-Symbol=VTRNA2-1&HUGO-Name=vault_RNA_2-1&LOCI=[chr5:135416167-135416307:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030583&GENOME=hg19	file352
>HGNC=31608&HUGO-Symbol=MIR24-2&HUGO-Name=microRNA_24-2&LOCI=[chr19:13947091-13947183:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029497&GENOME=hg19	file355
>HGNC=41620&HUGO-Symbol=MIR378I&HUGO-Name=microRNA_378i&LOCI=[chr22:42319216-42319311:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039760&GENOME=hg19	file354
>HGNC=31617&HUGO-Symbol=MIR296&HUGO-Name=microRNA_296&LOCI=[chr20:57392660-57392759:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029844&GENOME=hg19	file357
>HGNC=10119&HUGO-Symbol=SNORA74A&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_74A&LOCI=[chr5:138614459-138614678:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002915&GENOME=hg19	file356
>NAME=TRNAArgCCT&LOCI=[chr16:3243918-3243990:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA12-ArgCCT&GENOME=hg19	file1034
>HGNC=32712&HUGO-Symbol=SNORD16&HUGO-Name=small_nucleolar_RNA,_C/D_box_16&LOCI=[chr15:66795138-66795258:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002440&GENOME=hg19	file59
>NAME=TRNAAlaAGC&LOCI=[chr6:28831462-28831533:strand=-&chr6:28806221-28806292:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA101-AlaAGC&GENOME=hg19	file58
>HGNC=31627&HUGO-Symbol=MIR30C2&HUGO-Name=microRNA_30c-2&LOCI=[chr6:72086653-72086744:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029598&GENOME=hg19	file57
>HGNC=32087&HUGO-Symbol=MIR193B&HUGO-Name=microRNA_193b&LOCI=[chr16:14397814-14397916:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030177&GENOME=hg19	file56
>HGNC=38944&HUGO-Symbol=MIR548AA1&HUGO-Name=microRNA_548aa-1&LOCI=[chr8:124360264-124360380:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037516&GENOME=hg19	file55
>HGNC=32726&HUGO-Symbol=SNORD65&HUGO-Name=small_nucleolar_RNA,_C/D_box_65&LOCI=[chr17:16344530-16344622:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003054&GENOME=hg19	file54
>HGNC=38976&HUGO-Symbol=MIR3942&HUGO-Name=microRNA_3942&LOCI=[chr15:35664447-35664575:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037507&GENOME=hg19	file53
>HGNC=41733&HUGO-Symbol=MIR1273F&HUGO-Name=microRNA_1273f&LOCI=[chr1:53394336-53394454:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039971&GENOME=hg19	file52
>HGNC=33686&HUGO-Symbol=MIR941-3&HUGO-Name=microRNA_941-3&LOCI=[chr20:62551075-62551211:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030639&GENOME=hg19	file51
>HGNC=41747&HUGO-Symbol=MIR4779&HUGO-Name=microRNA_4779&LOCI=[chr2:86420139-86420241:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039939&GENOME=hg19	file50
>HGNC=31480&HUGO-Symbol=MIRLET7C&HUGO-Name=microRNA_let-7c&LOCI=[chr21:17912138-17912241:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029480&GENOME=hg19	file135
>HGNC=32667&HUGO-Symbol=SNORA81&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_81&LOCI=[chr3:186504451-186504651:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002989&GENOME=hg19&MERGED=[HGNC=35314]	file134
>NAME=TRNAPheGAA&LOCI=[chr6:27632545-27632620:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA56-PheGAA&GENOME=hg19	file137
>HGNC=32655&HUGO-Symbol=SNORA61&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_61&LOCI=[chr1:28906266-28906415:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002987&GENOME=hg19	file136
>HGNC=31639&HUGO-Symbol=MIR7-2&HUGO-Name=microRNA_7-2&LOCI=[chr15:89155046-89155175:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029606&GENOME=hg19	file131
>HGNC=32792&HUGO-Symbol=MIR411&HUGO-Name=microRNA_411&LOCI=[chr14:101489652-101489767:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030389&GENOME=hg19	file130
>HGNC=32829&HUGO-Symbol=MIR573&HUGO-Name=microRNA_573&LOCI=[chr4:24521805-24521923:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030299&GENOME=hg19	file133
>HGNC=32840&HUGO-Symbol=MIR584&HUGO-Name=microRNA_584&LOCI=[chr5:148441866-148441982:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030310&GENOME=hg19	file132
>HGNC=32952&HUGO-Symbol=SNORD118&HUGO-Name=small_nucleolar_RNA,_C/D_box_118&LOCI=[chr17:8076761-8076916:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_033294&GENOME=hg19	file728
>NAME=TRNAValAAC&LOCI=[chr3:169490018-169490090:strand=+&chr5:180596610-180596682:strand=+&chr5:180591154-180591226:strand=+&chr6:27721179-27721251:strand=-&chr5:180645270-180645342:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA2-ValAAC&GENOME=hg19	file891
>HGNC=31526&HUGO-Symbol=MIR139&HUGO-Name=microRNA_139&LOCI=[chr11:72326097-72326184:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029603&GENOME=hg19	file139
>HGNC=38980&HUGO-Symbol=MIR548Y&HUGO-Name=microRNA_548y&LOCI=[chr14:48230188-48230317:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037503&GENOME=hg19	file138
>HGNC=10233&HUGO-Symbol=SNORA71B&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_71B&LOCI=[chr20:37053833-37053990:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002910&GENOME=hg19	file729
>HGNC=31499&HUGO-Symbol=MIR1-1&HUGO-Name=microRNA_1-1&LOCI=[chr20:61151503-61151593:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029780&GENOME=hg19	file882
>HGNC=35352&HUGO-Symbol=MIR548I1&HUGO-Name=microRNA_548i-1&LOCI=[chr3:125509237-125509405:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031687&GENOME=hg19	file508
>NAME=TRNAValAAC&LOCI=[chr6:27648885-27648957:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA136-ValAAC&GENOME=hg19	file509
>NAME=TRNALysCTT&LOCI=[chr16:3241501-3241573:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA10-LysCTT&GENOME=hg19	file504
>HGNC=41651&HUGO-Symbol=MIR4637&HUGO-Name=microRNA_4637&LOCI=[chr5:14826028-14826131:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039780&GENOME=hg19	file342
>HGNC=32764&HUGO-Symbol=SNORD101&HUGO-Name=small_nucleolar_RNA,_C/D_box_101&LOCI=[chr6:133136436-133136528:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002434&GENOME=hg19	file506
>HGNC=38340&HUGO-Symbol=MIR3136&HUGO-Name=microRNA_3136&LOCI=[chr3:69098099-69098196:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036087&GENOME=hg19	file507
>NAME=TRNACysGCA&LOCI=[chr17:37025545-37025616:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA28-CysGCA&GENOME=hg19	file500
>HGNC=31549&HUGO-Symbol=MIR181A2&HUGO-Name=microRNA_181a-2&LOCI=[chr9:127454711-127454840:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029611&GENOME=hg19	file501
>HGNC=31597&HUGO-Symbol=MIR219-1&HUGO-Name=microRNA_219-1&LOCI=[chr6:33175602-33175731:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029633&GENOME=hg19	file502
>HGNC=31581&HUGO-Symbol=MIR203&HUGO-Name=microRNA_203&LOCI=[chr14:104583732-104583861:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029620&GENOME=hg19	file343
>HGNC=32838&HUGO-Symbol=MIR582&HUGO-Name=microRNA_582&LOCI=[chr5:58999422-58999539:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030308&GENOME=hg19	file679
>NAME=TRNAGlnTTG&LOCI=[chr17:19506587-19506658:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA33-GlnTTG&GENOME=hg19	file887
>NAME=TRNAValTAC&LOCI=[chr10:5895674-5895746:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr10.tRNA6-ValTAC&GENOME=hg19	file886
>HGNC=32650&HUGO-Symbol=SNORA56&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_56&LOCI=[chrX:154003263-154003411:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002984&GENOME=hg19	file180
>HGNC=35347&HUGO-Symbol=MIR1276&HUGO-Name=microRNA_1276&LOCI=[chr15:86313717-86313819:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031682&GENOME=hg19	file181
>HGNC=32769&HUGO-Symbol=SNORD105&HUGO-Name=small_nucleolar_RNA,_C/D_box_105&LOCI=[chr19:10218317-10218421:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004381&GENOME=hg19	file182
>NAME=TRNAProTGG&LOCI=[chr14:21101165-21101236:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA3-ProTGG&GENOME=hg19	file183
>HGNC=32603&HUGO-Symbol=SNORA14B&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_14B&LOCI=[chr1:235291108-235291262:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002956&GENOME=hg19	file184
>HGNC=33613&HUGO-Symbol=SNORD58C&HUGO-Name=small_nucleolar_RNA,_C/D_box_58C&LOCI=[chr18:47015604-47015694:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003701&GENOME=hg19	file185
>HGNC=38941&HUGO-Symbol=MIR3648&HUGO-Name=microRNA_3648&LOCI=[chr21:9825822-9826021:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037421&GENOME=hg19	file186
>HGNC=31621&HUGO-Symbol=MIR29C&HUGO-Name=microRNA_29c&LOCI=[chr1:207975187-207975294:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029832&GENOME=hg19	file187
>NAME=TRNAGluTTC&LOCI=[chr1:172157539-172157607:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA64-GluTTC&GENOME=hg19	file188
>HGNC=10208&HUGO-Symbol=SNORD58A&HUGO-Name=small_nucleolar_RNA,_C/D_box_58A&LOCI=[chr18:47017643-47017727:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002571&GENOME=hg19	file189
>NAME=TRNAAsnGTT&LOCI=[chr1:17216172-17216245:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA7-AsnGTT&GENOME=hg19	file1006
>NAME=TRNAAspGTC&LOCI=[chr1:161492935-161493006:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA44-AspGTC&GENOME=hg19	file1005
>HGNC=35277&HUGO-Symbol=MIR1285-1&HUGO-Name=microRNA_1285-1&LOCI=[chr7:91833319-91833422:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031616&GENOME=hg19	file1004
>HGNC=41581&HUGO-Symbol=MIR1268B&HUGO-Name=microRNA_1268b&LOCI=[chr17:78072617-78072686:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039607&GENOME=hg19	file779
>HGNC=19273&HUGO-Symbol=RPPH1&HUGO-Name=ribonuclease_P_RNA_component_H1&LOCI=[chr14:20811221-20811580:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002312&GENOME=hg19	file778
>NAME=TRNAPheGAA&LOCI=[chr6:28732164-28732236:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA72-PheGAA&GENOME=hg19	file348
>HGNC=32638&HUGO-Symbol=SNORA45&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_45&LOCI=[chr11:8706976-8707126:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002977&GENOME=hg19	file1001
>HGNC=38911&HUGO-Symbol=MIR3917&HUGO-Name=microRNA_3917&LOCI=[chr1:26232843-26232955:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037481&GENOME=hg19	file349
>NAME=TRNAArgCCT&LOCI=[chr16:3202901-3202973:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA2-ArgCCT&GENOME=hg19	file1000
>HGNC=32920&HUGO-Symbol=MIR92B&HUGO-Name=microRNA_92b&LOCI=[chr1:155164958-155165073:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030281&GENOME=hg19	file438
>NAME=TRNALeuCAA&LOCI=[chr1:249168054-249168159:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA58-LeuCAA&GENOME=hg19	file439
>HGNC=32577&HUGO-Symbol=SCARNA3&HUGO-Name=small_Cajal_body-specific_RNA_3&LOCI=[chr1:175937523-175937686:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002998&GENOME=hg19	file1003
>HGNC=38298&HUGO-Symbol=MIR548T&HUGO-Name=microRNA_548t&LOCI=[chr4:174189301-174189394:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036093&GENOME=hg19	file430
>NAME=TRNAProAGG&LOCI=[chr16:3202609-3202680:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA33-ProAGG&GENOME=hg19	file431
>HGNC=10105&HUGO-Symbol=SNORD12C&HUGO-Name=small_nucleolar_RNA,_C/D_box_12C&LOCI=[chr20:47895472-47895570:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002433&GENOME=hg19	file432
>NAME=TRNAProTGG&LOCI=[chr16:3220961-3221031:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA31-ProTGG&GENOME=hg19	file433
>HGNC=38922&HUGO-Symbol=MIR3605&HUGO-Name=microRNA_3605&LOCI=[chr1:33797984-33798103:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037400&GENOME=hg19	file434
>HGNC=38363&HUGO-Symbol=MIR3130-2&HUGO-Name=microRNA_3130-2&LOCI=[chr2:207647948-207648042:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036078&GENOME=hg19	file435
>HGNC=41611&HUGO-Symbol=MIR5096&HUGO-Name=microRNA_5096&LOCI=[chr4:79741896-79741985:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039973&GENOME=hg19	file436
>HGNC=31650&HUGO-Symbol=MIR99A&HUGO-Name=microRNA_99a&LOCI=[chr21:17911399-17911499:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029514&GENOME=hg19	file437
>HGNC=32344&HUGO-Symbol=MIR455&HUGO-Name=microRNA_455&LOCI=[chr9:116971704-116971819:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030255&GENOME=hg19	file825
>NAME=TRNALeuTAA&LOCI=[chr6:27688898-27688980:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA134-LeuTAA&GENOME=hg19	file994
>HGNC=32647&HUGO-Symbol=SNORA54&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_54&LOCI=[chr11:2984991-2985133:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002982&GENOME=hg19	file760
>HGNC=38932&HUGO-Symbol=MIR3677&HUGO-Name=microRNA_3677&LOCI=[chr16:2320704-2320783:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037448&GENOME=hg19	file777
>HGNC=38949&HUGO-Symbol=MIR3941&HUGO-Name=microRNA_3941&LOCI=[chr10:124176471-124176593:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037506&GENOME=hg19	file776
>HGNC=32746&HUGO-Symbol=SNORD87&HUGO-Name=small_nucleolar_RNA,_C/D_box_87&LOCI=[chr8:67834699-67834794:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002598&GENOME=hg19	file88
>HGNC=38983&HUGO-Symbol=MIR3662&HUGO-Name=microRNA_3662&LOCI=[chr6:135300466-135300580:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037435&GENOME=hg19	file89
>HGNC=32722&HUGO-Symbol=SNORD50B&HUGO-Name=small_nucleolar_RNA,_C/D_box_50B&LOCI=[chr6:86387297-86387387:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003044&GENOME=hg19	file84
>NAME=TRNALysCTT&LOCI=[chr1:145395522-145395594:strand=-&chr6:26556774-26556846:strand=+&chr5:180648979-180649051:strand=-&chr5:180634755-180634827:strand=+&chr16:3225692-3225764:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA7-LysCTT&GENOME=hg19	file85
>NAME=TRNATyrGTA&LOCI=[chr6:26575798-26575887:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA15-TyrGTA&GENOME=hg19	file86
>HGNC=10038&HUGO-Symbol=RN7SL1&HUGO-Name=RNA,_7SL,_cytoplasmic_1&LOCI=[chr14:50053288-50053606:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002715&GENOME=hg19	file87
>HGNC=31641&HUGO-Symbol=MIR9-1&HUGO-Name=microRNA_9-1&LOCI=[chr1:156390123-156390231:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029691&GENOME=hg19	file80
>NAME=TRNAValCAC&LOCI=[chr19:4724647-4724719:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA13-ValCAC&GENOME=hg19	file81
>HGNC=41785&HUGO-Symbol=MIR378G&HUGO-Name=microRNA_378g&LOCI=[chr1:95211406-95211466:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039620&GENOME=hg19	file82
>NAME=TRNAThrTGT&LOCI=[chr14:21149849-21149921:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA4-ThrTGT&GENOME=hg19	file83
>HGNC=10097&HUGO-Symbol=SNORD4A&HUGO-Name=small_nucleolar_RNA,_C/D_box_4A&LOCI=[chr17:27049590-27049681:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000010&GENOME=hg19	file724
>HGNC=38269&HUGO-Symbol=MIR3127&HUGO-Name=microRNA_3127&LOCI=[chr2:97464005-97464100:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036074&GENOME=hg19	file725
>HGNC=10168&HUGO-Symbol=SNORD3B-1&HUGO-Name=small_nucleolar_RNA,_C/D_box_3B-1&LOCI=[chr17:18965215-18965451:strand=+&chr17:18967223-18967459:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003271&GENOME=hg19&MERGED=[HGNC=33190]	file649
>HGNC=32137&HUGO-Symbol=MIR450A2&HUGO-Name=microRNA_450a-2&LOCI=[chrX:133674528-133674647:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030227&GENOME=hg19	file648
>HGNC=31561&HUGO-Symbol=MIR191&HUGO-Name=microRNA_191&LOCI=[chr3:49058041-49058152:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029690&GENOME=hg19	file720
>NAME=TRNAAsnGTT&LOCI=[chr1:149211948-149212021:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA104-AsnGTT&GENOME=hg19	file721
>HGNC=33690&HUGO-Symbol=MIR944&HUGO-Name=microRNA_944&LOCI=[chr3:189547701-189547808:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030642&GENOME=hg19	file722
>HGNC=38354&HUGO-Symbol=MIR548S&HUGO-Name=microRNA_548s&LOCI=[chr2:11907560-11907661:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036071&GENOME=hg19	file723
>HGNC=41680&HUGO-Symbol=MIR4766&HUGO-Name=microRNA_4766&LOCI=[chr22:41209877-41209972:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039923&GENOME=hg19	file643
>NAME=TRNAAlaAGC&LOCI=[chr6:28678366-28678437:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA67-AlaAGC&GENOME=hg19	file642
>NAME=TRNAAsnGTT&LOCI=[chr17:36908034-36908107:strand=-&chr10:22518438-22518511:strand=-&chr13:31248101-31248174:strand=-&chr1:161397867-161397940:strand=-&chr1:148248115-148248188:strand=+&chr19:1383562-1383635:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA1-AsnGTT&GENOME=hg19	file641
>HGNC=35366&HUGO-Symbol=MIR1255B1&HUGO-Name=microRNA_1255b-1&LOCI=[chr4:36427978-36428060:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031701&GENOME=hg19	file640
>HGNC=33684&HUGO-Symbol=MIR941-1&HUGO-Name=microRNA_941-1&LOCI=[chr20:62550768-62550904:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030637&GENOME=hg19	file647
>NAME=TRNALeuTAA&LOCI=[chr6:27198334-27198416:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA155-LeuTAA&GENOME=hg19	file646
>HGNC=32023&HUGO-Symbol=MIR363&HUGO-Name=microRNA_363&LOCI=[chrX:133303398-133303492:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029852&GENOME=hg19	file645
>HGNC=32908&HUGO-Symbol=MIR652&HUGO-Name=microRNA_652&LOCI=[chrX:109298547-109298664:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030381&GENOME=hg19	file644
>HGNC=31762&HUGO-Symbol=MIR151&HUGO-Name=microRNA_151&LOCI=[chr8:141742653-141742762:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029892&GENOME=hg19	file881
>NAME=TRNAIleAAT&LOCI=[chr6:26721221-26721294:strand=-&chr6:26780832-26780905:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA28-IleAAT&GENOME=hg19	file823
>NAME=TRNAMetCAT&LOCI=[chr6:27745664-27745735:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA61-MetCAT&GENOME=hg19	file799
>NAME=TRNAValTAC&LOCI=[chrX:18693029-18693101:strand=-&chr11:59318102-59318174:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chrX.tRNA4-ValTAC&GENOME=hg19	file910
>NAME=TRNAGlyGCC&LOCI=[chr6:142578776-142578846:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA82-GlyGCC&GENOME=hg19	file319
>HGNC=35256&HUGO-Symbol=MIR320B2&HUGO-Name=microRNA_320b-2&LOCI=[chr1:224444696-224444853:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031574&GENOME=hg19	file318
>HGNC=31527&HUGO-Symbol=MIR140&HUGO-Name=microRNA_140&LOCI=[chr16:69966974-69967093:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029681&GENOME=hg19	file315
>NAME=TRNAAlaTGC&LOCI=[chr6:28611222-28611293:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA66-AlaTGC&GENOME=hg19	file314
>HGNC=32750&HUGO-Symbol=SNORD89&HUGO-Name=small_nucleolar_RNA,_C/D_box_89&LOCI=[chr2:101889388-101889521:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003070&GENOME=hg19	file317
>HGNC=32715&HUGO-Symbol=SNORD18B&HUGO-Name=small_nucleolar_RNA,_C/D_box_18B&LOCI=[chr15:66794350-66794439:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002442&GENOME=hg19	file316
>NAME=TRNAArgTCT&LOCI=[chr17:8024243-8024330:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA4-ArgTCT&GENOME=hg19	file311
>NAME=TRNAPheGAA&LOCI=[chr1:149672905-149672976:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA92-PheGAA&GENOME=hg19	file310
>HGNC=32556&HUGO-Symbol=SNORD1A&HUGO-Name=small_nucleolar_RNA,_C/D_box_1A&LOCI=[chr17:74557705-74557798:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004395&GENOME=hg19	file313
>HGNC=32826&HUGO-Symbol=MIR570&HUGO-Name=microRNA_570&LOCI=[chr3:195426262-195426378:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030296&GENOME=hg19	file312
>HGNC=32895&HUGO-Symbol=MIR639&HUGO-Name=microRNA_639&LOCI=[chr19:14640345-14640462:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030369&GENOME=hg19	file587
>NAME=TRNAUndet???&LOCI=[chr1:161390661-161390733:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA33-Undet???&GENOME=hg19	file880
>HGNC=41608&HUGO-Symbol=MIR4725&HUGO-Name=microRNA_4725&LOCI=[chr17:29902278-29902387:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039878&GENOME=hg19	file13
