sequence	filename
>NAME=TRNAGlnCTG&LOCI=[chr6:28909378-28909449:strand=-&chr17:8023070-8023141:strand=+&chr15:66161400-66161471:strand=-&chr6:27487308-27487379:strand=+&chr6:18836402-18836473:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA1-GlnCTG&GENOME=hg19	file311
>HGNC=31788&HUGO-Symbol=MIR374A&HUGO-Name=microRNA_374a&LOCI=[chrX:73507111-73507202:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030785&GENOME=hg19	file310
>HGNC=31483&HUGO-Symbol=MIRLET7F1&HUGO-Name=microRNA_let-7f-1&LOCI=[chr9:96938619-96938725:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029483&GENOME=hg19	file313
>NAME=TRNAGlyCCC&LOCI=[chr1:17053780-17053850:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA2-GlyCCC&GENOME=hg19	file312
>NAME=TRNAGlyGCC&LOCI=[chr16:70812114-70812184:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA25-GlyGCC&GENOME=hg19	file587
>NAME=TRNAGlnCTG&LOCI=[chr1:147737382-147737453:strand=-&chr1:149186125-149186196:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA28-GlnCTG&GENOME=hg19	file880
>HGNC=31482&HUGO-Symbol=MIRLET7E&HUGO-Name=microRNA_let-7e&LOCI=[chr19:52196029-52196127:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029482&GENOME=hg19	file13
>HGNC=31498&HUGO-Symbol=MIR10B&HUGO-Name=microRNA_10b&LOCI=[chr2:177015021-177015150:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029609&GENOME=hg19	file12
>HGNC=31566&HUGO-Symbol=MIR195&HUGO-Name=microRNA_195&LOCI=[chr17:6920924-6921030:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029712&GENOME=hg19	file11
>NAME=TRNAAlaAGC&LOCI=[chr6:26730737-26730809:strand=+&chr6:26771290-26771362:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA24-AlaAGC&GENOME=hg19	file10
>HGNC=30352&HUGO-Symbol=SNORD14C&HUGO-Name=small_nucleolar_RNA,_C/D_box_14C&LOCI=[chr11:122930032-122930140:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001453&GENOME=hg19	file17
>NAME=TRNAAlaAGC&LOCI=[chr6:58187444-58187516:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA90-AlaAGC&GENOME=hg19	file16
>NAME=TRNAGlyGCC&LOCI=[chr1:161450356-161450426:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA43-GlyGCC&GENOME=hg19	file15
>NAME=TRNAArgTCG&LOCI=[chr9:112960803-112960875:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr9.tRNA2-ArgTCG&GENOME=hg19	file14
>HGNC=32142&HUGO-Symbol=MIR513A2&HUGO-Name=microRNA_513a-2&LOCI=[chrX:146307334-146307480:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030232&GENOME=hg19	file19
>NAME=TRNAAlaCGC&LOCI=[chr6:28641613-28641684:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA119-AlaCGC&GENOME=hg19	file18
>HGNC=33067&HUGO-Symbol=SNORD116-1&HUGO-Name=small_nucleolar_RNA,_C/D_box_116-1&LOCI=[chr15:25296613-25296729:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003316&GENOME=hg19	file410
>HGNC=38288&HUGO-Symbol=MIR3164&HUGO-Name=microRNA_3164&LOCI=[chr11:68850634-68850736:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036122&GENOME=hg19	file883
>NAME=TRNALeuTAA&LOCI=[chrX:55207755-55207829:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chrX.tRNA2-LeuTAA&GENOME=hg19	file411
>NAME=TRNASerACT&LOCI=[chr6:27261671-27261744:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA41-SerACT&GENOME=hg19	file416
>NAME=TRNALeuAAG&LOCI=[chr5:180591564-180591645:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA17-LeuAAG&GENOME=hg19	file417
>HGNC=10243&HUGO-Symbol=RNY3&HUGO-Name=RNA,_Ro-associated_Y3&LOCI=[chr7:148680837-148680957:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004392&GENOME=hg19	file540
>NAME=TRNAGluCTC&LOCI=[chr13:42030061-42030132:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA4-GluCTC&GENOME=hg19	file541
>NAME=TRNATyrGTA&LOCI=[chr8:67026223-67026311:strand=+&chr14:21121258-21121351:strand=-&chr8:67025602-67025694:strand=+&chr14:21131351-21131444:strand=-&chr14:21151432-21151520:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr8.tRNA5-TyrGTA&GENOME=hg19	file516
>HGNC=35381&HUGO-Symbol=MIR1537&HUGO-Name=microRNA_1537&LOCI=[chr1:236016290-236016370:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031718&GENOME=hg19	file543
>HGNC=32885&HUGO-Symbol=MIR629&HUGO-Name=microRNA_629&LOCI=[chr15:70371701-70371817:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030714&GENOME=hg19	file544
>HGNC=10038&HUGO-Symbol=RN7SL1&HUGO-Name=RNA,_7SL,_cytoplasmic_1&LOCI=[chr14:50053288-50053606:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002715&GENOME=hg19	file414
>NAME=TRNAPheGAA&LOCI=[chr6:79668010-79668082:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA88-PheGAA&GENOME=hg19	file546
>NAME=TRNAGlnCTG&LOCI=[chr1:146476760-146476831:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA114-GlnCTG&GENOME=hg19	file547
>NAME=TRNAPheGAA&LOCI=[chr1:149287359-149287430:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA100-PheGAA&GENOME=hg19	file548
>HGNC=32733&HUGO-Symbol=SNORD72&HUGO-Name=small_nucleolar_RNA,_C/D_box_72&LOCI=[chr5:40832748-40832847:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002583&GENOME=hg19	file549
>NAME=TRNAThrAGT&LOCI=[chr6:27694473-27694546:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA60-ThrAGT&GENOME=hg19	file415
>HGNC=31510&HUGO-Symbol=MIR128-1&HUGO-Name=microRNA_128-1&LOCI=[chr2:136422957-136423058:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029672&GENOME=hg19	file589
>HGNC=32750&HUGO-Symbol=SNORD89&HUGO-Name=small_nucleolar_RNA,_C/D_box_89&LOCI=[chr2:101889388-101889521:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003070&GENOME=hg19	file269
>HGNC=32715&HUGO-Symbol=SNORD18B&HUGO-Name=small_nucleolar_RNA,_C/D_box_18B&LOCI=[chr15:66794350-66794439:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002442&GENOME=hg19	file268
>NAME=TRNATrpCCA&LOCI=[chr6:26319330-26319401:strand=-&chr6:26331672-26331743:strand=-&chr17:8089676-8089747:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA6-TrpCCA&GENOME=hg19	file380
>HGNC=32566&HUGO-Symbol=SCARNA9&HUGO-Name=small_Cajal_body-specific_RNA_9&LOCI=[chr11:93454670-93455042:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002569&GENOME=hg19	file381
>HGNC=31485&HUGO-Symbol=MIRLET7G&HUGO-Name=microRNA_let-7g&LOCI=[chr3:52302284-52302387:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029660&GENOME=hg19	file386
>NAME=TRNAAsnGTT&LOCI=[chr1:148000805-148000878:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA25-AsnGTT&GENOME=hg19	file387
>HGNC=32676&HUGO-Symbol=SNORD1B&HUGO-Name=small_nucleolar_RNA,_C/D_box_1B&LOCI=[chr17:74557180-74557285:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004396&GENOME=hg19	file384
>HGNC=35315&HUGO-Symbol=MIR1249&HUGO-Name=microRNA_1249&LOCI=[chr22:45596825-45596910:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031651&GENOME=hg19	file385
>NAME=TRNAIleAAT&LOCI=[chr6:26721221-26721294:strand=-&chr6:26780832-26780905:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA28-IleAAT&GENOME=hg19	file261
>HGNC=32775&HUGO-Symbol=SNORD110&HUGO-Name=small_nucleolar_RNA,_C/D_box_110&LOCI=[chr20:2634848-2634942:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003078&GENOME=hg19	file260
>NAME=TRNAArgTCT&LOCI=[chr17:8024243-8024330:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA4-ArgTCT&GENOME=hg19	file263
>HGNC=35328&HUGO-Symbol=MIR1262&HUGO-Name=microRNA_1262&LOCI=[chr1:68649191-68649303:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031664&GENOME=hg19	file262
>HGNC=41536&HUGO-Symbol=MIR4455&HUGO-Name=microRNA_4455&LOCI=[chr4:185859527-185859604:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039660&GENOME=hg19	file265
>HGNC=32826&HUGO-Symbol=MIR570&HUGO-Name=microRNA_570&LOCI=[chr3:195426262-195426378:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030296&GENOME=hg19	file264
>HGNC=31527&HUGO-Symbol=MIR140&HUGO-Name=microRNA_140&LOCI=[chr16:69966974-69967093:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029681&GENOME=hg19	file267
>NAME=TRNAAlaTGC&LOCI=[chr6:28611222-28611293:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA66-AlaTGC&GENOME=hg19	file266
>NAME=TRNAGluTTC&LOCI=[chr15:26327381-26327452:strand=-&chr13:45492062-45492133:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA3-GluTTC&GENOME=hg19	file792
>HGNC=41566&HUGO-Symbol=MIR4486&HUGO-Name=microRNA_4486&LOCI=[chr11:19596847-19596929:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039706&GENOME=hg19	file795
>HGNC=32898&HUGO-Symbol=MIR642A&HUGO-Name=microRNA_642a&LOCI=[chr19:46178176-46178292:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030372&GENOME=hg19	file412
>NAME=TRNAArgCCT&LOCI=[chr17:73030001-73030073:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA18-ArgCCT&GENOME=hg19	file885
>HGNC=41550&HUGO-Symbol=MIR378D1&HUGO-Name=microRNA_378d-1&LOCI=[chr4:5924992-5925065:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039608&GENOME=hg19	file794
>HGNC=32804&HUGO-Symbol=MIR550A1&HUGO-Name=microRNA_550a-1&LOCI=[chr7:30329400-30329516:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030319&GENOME=hg19	file66
>NAME=TRNALysCTT&LOCI=[chr1:145395522-145395594:strand=-&chr6:26556774-26556846:strand=+&chr5:180648979-180649051:strand=-&chr5:180634755-180634827:strand=+&chr16:3225692-3225764:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA7-LysCTT&GENOME=hg19	file67
>NAME=TRNAThrTGT&LOCI=[chr14:21149849-21149921:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA4-ThrTGT&GENOME=hg19	file64
>HGNC=30353&HUGO-Symbol=SNORD14D&HUGO-Name=small_nucleolar_RNA,_C/D_box_14D&LOCI=[chr11:122929607-122929713:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001454&GENOME=hg19	file65
>NAME=TRNAValCAC&LOCI=[chr19:4724647-4724719:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA13-ValCAC&GENOME=hg19	file62
>HGNC=41785&HUGO-Symbol=MIR378G&HUGO-Name=microRNA_378g&LOCI=[chr1:95211406-95211466:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039620&GENOME=hg19	file63
>NAME=TRNASeC(e)TCA&LOCI=[chr19:45981860-45981945:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA8-SeC(e)TCA&GENOME=hg19	file60
>HGNC=31641&HUGO-Symbol=MIR9-1&HUGO-Name=microRNA_9-1&LOCI=[chr1:156390123-156390231:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029691&GENOME=hg19	file61
>NAME=TRNATyrGTA&LOCI=[chr6:26575798-26575887:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA15-TyrGTA&GENOME=hg19	file68
>NAME=TRNAThrCGT&LOCI=[chr16:14379750-14379821:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA15-ThrCGT&GENOME=hg19	file69
>HGNC=31525&HUGO-Symbol=MIR138-2&HUGO-Name=microRNA_138-2&LOCI=[chr16:56892420-56892523:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029680&GENOME=hg19	file863
>HGNC=32664&HUGO-Symbol=SNORA78&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_78&LOCI=[chr16:2015175-2015321:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003020&GENOME=hg19	file572
>NAME=TRNAArgCCT&LOCI=[chr17:73030526-73030598:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA21-ArgCCT&GENOME=hg19	file862
>NAME=TRNASerGCT&LOCI=[chr11:66115591-66115672:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA8-SerGCT&GENOME=hg19	file801
>HGNC=33136&HUGO-Symbol=MIR767&HUGO-Name=microRNA_767&LOCI=[chrX:151561883-151562011:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030409&GENOME=hg19	file413
>HGNC=32704&HUGO-Symbol=SNORD7&HUGO-Name=small_nucleolar_RNA,_C/D_box_7&LOCI=[chr17:33900666-33900782:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003037&GENOME=hg19	file884
>HGNC=35325&HUGO-Symbol=MIR1260&HUGO-Name=microRNA_1260&LOCI=[chr14:77732551-77732643:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031661&GENOME=hg19	file861
>NAME=TRNAAlaTGC&LOCI=[chr6:28770577-28770647:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA107-AlaTGC&GENOME=hg19	file834
>NAME=TRNAGlyGCC&LOCI=[chr1:161493637-161493707:strand=-&chr2:157257659-157257729:strand=-&chr16:70812942-70813012:strand=-&chr16:70823410-70823480:strand=+&chr6:27870686-27870756:strand=-&chr17:8029064-8029134:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA5-GlyGCC&GENOME=hg19	file860
>HGNC=41573&HUGO-Symbol=MIR4695&HUGO-Name=microRNA_4695&LOCI=[chr1:19209678-19209784:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039844&GENOME=hg19	file798
>HGNC=35261&HUGO-Symbol=MIR1180&HUGO-Name=microRNA_1180&LOCI=[chr17:19247809-19247897:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031591&GENOME=hg19	file168
>NAME=TRNACysGCA&LOCI=[chr7:149281816-149281887:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA10-CysGCA&GENOME=hg19	file169
>NAME=TRNAGluTTC&LOCI=[chr2:204229131-204229201:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA17-GluTTC&GENOME=hg19	file166
>HGNC=35302&HUGO-Symbol=MIR1304&HUGO-Name=microRNA_1304&LOCI=[chr11:93466830-93466940:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031639&GENOME=hg19	file167
>NAME=TRNASerAGA&LOCI=[chr7:149305467-149305538:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA12-SerAGA&GENOME=hg19	file164
>NAME=TRNAAlaAGC&LOCI=[chr6:28763741-28763812:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA108-AlaAGC&GENOME=hg19	file165
>HGNC=32718&HUGO-Symbol=SNORD23&HUGO-Name=small_nucleolar_RNA,_C/D_box_23&LOCI=[chr19:48259100-48259229:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003048&GENOME=hg19	file162
>HGNC=41661&HUGO-Symbol=MIR4741&HUGO-Name=microRNA_4741&LOCI=[chr18:20513302-20513411:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039895&GENOME=hg19	file163
>HGNC=32138&HUGO-Symbol=MIR503&HUGO-Name=microRNA_503&LOCI=[chrX:133680348-133680438:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030228&GENOME=hg19	file160
>NAME=TRNACysGCA&LOCI=[chr17:36989975-36990046:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA30-CysGCA&GENOME=hg19	file161
>NAME=TRNALeuTAA&LOCI=[chr6:27688898-27688980:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA134-LeuTAA&GENOME=hg19	file837
>NAME=TRNAThrTGT&LOCI=[chr5:180618687-180618758:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA13-ThrTGT&GENOME=hg19	file865
>HGNC=32024&HUGO-Symbol=MIR20B&HUGO-Name=microRNA_20b&LOCI=[chrX:133303829-133303917:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029950&GENOME=hg19	file830
>NAME=TRNAAlaAGC&LOCI=[chr14:89445442-89445514:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA9-AlaAGC&GENOME=hg19	file864
>NAME=TRNAProAGG&LOCI=[chr2:77895593-77895663:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA7-ProAGG&GENOME=hg19	file831
>HGNC=31648&HUGO-Symbol=MIR96&HUGO-Name=microRNA_96&LOCI=[chr7:129414522-129414619:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029512&GENOME=hg19	file832
>HGNC=33558&HUGO-Symbol=SNORD119&HUGO-Name=small_nucleolar_RNA,_C/D_box_119&LOCI=[chr20:2443595-2443696:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003684&GENOME=hg19	file833
>HGNC=32907&HUGO-Symbol=MIR651&HUGO-Name=microRNA_651&LOCI=[chrX:8094996-8095112:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030380&GENOME=hg19	file869
>HGNC=31573&HUGO-Symbol=MIR199B&HUGO-Name=microRNA_199b&LOCI=[chr9:131006990-131007119:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029619&GENOME=hg19	file868
>NAME=TRNACysGCA&LOCI=[chr17:37025545-37025616:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA28-CysGCA&GENOME=hg19	file689
>HGNC=35387&HUGO-Symbol=MIR320C2&HUGO-Name=microRNA_320c-2&LOCI=[chr18:21901640-21901709:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031724&GENOME=hg19	file688
>HGNC=31879&HUGO-Symbol=MIR422A&HUGO-Name=microRNA_422a&LOCI=[chr15:64163119-64163228:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029944&GENOME=hg19	file687
>HGNC=31553&HUGO-Symbol=MIR182&HUGO-Name=microRNA_182&LOCI=[chr7:129410213-129410342:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029614&GENOME=hg19	file686
>HGNC=32744&HUGO-Symbol=SNORD85&HUGO-Name=small_nucleolar_RNA,_C/D_box_85&LOCI=[chr1:31441000-31441094:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003066&GENOME=hg19	file685
>HGNC=41744&HUGO-Symbol=MIR378H&HUGO-Name=microRNA_378h&LOCI=[chr5:154209008-154209110:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039667&GENOME=hg19	file684
>NAME=TRNAValCAC&LOCI=[chr6:27173867-27173939:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA157-ValCAC&GENOME=hg19	file683
>HGNC=10157&HUGO-Symbol=SNORD30&HUGO-Name=small_nucleolar_RNA,_C/D_box_30&LOCI=[chr11:62621125-62621214:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002561&GENOME=hg19	file682
>NAME=TRNAGluCTC&LOCI=[chr1:249168447-249168518:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA59-GluCTC&GENOME=hg19	file681
>NAME=TRNAGlnCTG&LOCI=[chr6:27759135-27759206:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA131-GlnCTG&GENOME=hg19	file680
>HGNC=33068&HUGO-Symbol=SNORD116-2&HUGO-Name=small_nucleolar_RNA,_C/D_box_116-2&LOCI=[chr15:25299346-25299462:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003317&GENOME=hg19	file441
>HGNC=31769&HUGO-Symbol=MIR326&HUGO-Name=microRNA_326&LOCI=[chr11:75046126-75046240:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029891&GENOME=hg19	file440
>HGNC=33192&HUGO-Symbol=SNORD3D&HUGO-Name=small_nucleolar_RNA,_C/D_box_3D&LOCI=[chr17:19015723-19015959:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_006882&GENOME=hg19	file443
>NAME=TRNAValAAC&LOCI=[chr6:27648885-27648957:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA136-ValAAC&GENOME=hg19	file442
>NAME=TRNAValCAC&LOCI=[chr6:27248049-27248121:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA152-ValCAC&GENOME=hg19	file445
>HGNC=38283&HUGO-Symbol=MIR378B&HUGO-Name=microRNA_378b&LOCI=[chr3:10371903-10371979:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036084&GENOME=hg19	file444
>NAME=TRNAAlaAGC&LOCI=[chr6:26773771-26773843:strand=-&chr6:26728256-26728328:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA23-AlaAGC&GENOME=hg19	file447
>HGNC=35338&HUGO-Symbol=MIR1270-1&HUGO-Name=microRNA_1270-1&LOCI=[chr19:20579230-20579332:strand=-&chr19:20510071-20510173:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036053&GENOME=hg19&MERGED=[HGNC=38387]	file446
>HGNC=38249&HUGO-Symbol=MIR3168&HUGO-Name=microRNA_3168&LOCI=[chr13:41675145-41675246:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036127&GENOME=hg19	file449
>HGNC=10114&HUGO-Symbol=SNORD15A&HUGO-Name=small_nucleolar_RNA,_C/D_box_15A&LOCI=[chr11:75111425-75111592:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000005&GENOME=hg19	file448
>NAME=TRNASeCTCA&LOCI=[chr17:38273553-38273626:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA25-SeCTCA&GENOME=hg19	file762
>HGNC=33653&HUGO-Symbol=MIR876&HUGO-Name=microRNA_876&LOCI=[chr9:28863614-28863714:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030597&GENOME=hg19	file763
>NAME=TRNALysTTT&LOCI=[chr19:50037933-50038005:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA7-LysTTT&GENOME=hg19	file764
>HGNC=32763&HUGO-Symbol=SNORD100&HUGO-Name=small_nucleolar_RNA,_C/D_box_100&LOCI=[chr6:133137931-133138026:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002435&GENOME=hg19	file765
>HGNC=10099&HUGO-Symbol=SNORD102&HUGO-Name=small_nucleolar_RNA,_C/D_box_102&LOCI=[chr13:27829191-27829282:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002574&GENOME=hg19	file766
>NAME=TRNASerGCT&LOCI=[chr6:28180815-28180896:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA62-SerGCT&GENOME=hg19	file767
>HGNC=34315&HUGO-Symbol=SNAR-A12&HUGO-Name=small_ILF3/NF90-associated_RNA_A12&LOCI=[chr19:48448179-48448300:strand=+&chr19:48410935-48411056:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004437&GENOME=hg19&MERGED=[HGNC=34316]	file888
>HGNC=33562&HUGO-Symbol=SNORD123&HUGO-Name=small_nucleolar_RNA,_C/D_box_123&LOCI=[chr5:9548938-9549027:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003689&GENOME=hg19	file858
>NAME=TRNAValCAC&LOCI=[chr1:149294666-149294736:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA99-ValCAC&GENOME=hg19	file859
>HGNC=32089&HUGO-Symbol=MIR181D&HUGO-Name=microRNA_181d&LOCI=[chr19:13985679-13985835:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030179&GENOME=hg19	file793
>HGNC=32726&HUGO-Symbol=SNORD65&HUGO-Name=small_nucleolar_RNA,_C/D_box_65&LOCI=[chr17:16344530-16344622:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003054&GENOME=hg19	file800
>NAME=TRNAMetCAT&LOCI=[chr16:87417628-87417700:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA22-MetCAT&GENOME=hg19	file614
>HGNC=32761&HUGO-Symbol=SNORD98&HUGO-Name=small_nucleolar_RNA,_C/D_box_98&LOCI=[chr10:70514919-70515005:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003076&GENOME=hg19	file615
>HGNC=35279&HUGO-Symbol=MIR1286&HUGO-Name=microRNA_1286&LOCI=[chr22:20236647-20236744:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031618&GENOME=hg19	file616
>HGNC=32727&HUGO-Symbol=SNORD66&HUGO-Name=small_nucleolar_RNA,_C/D_box_66&LOCI=[chr3:184043474-184043569:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003055&GENOME=hg19	file617
>HGNC=32079&HUGO-Symbol=MIR146B&HUGO-Name=microRNA_146b&LOCI=[chr10:104196259-104196351:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030169&GENOME=hg19	file610
>HGNC=38182&HUGO-Symbol=MIR3184&HUGO-Name=microRNA_3184&LOCI=[chr17:28444094-28444188:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036149&GENOME=hg19	file611
