sequence	filename
>NAME=TRNACysGCA&LOCI=[chr7:149292305-149292376:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA19-CysGCA&GENOME=hg19	file306
>NAME=TRNAGlyCCC&LOCI=[chr2:11691827-11691898:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA1-GlyCCC&GENOME=hg19	file307
>HGNC=38249&HUGO-Symbol=MIR3168&HUGO-Name=microRNA_3168&LOCI=[chr13:41675145-41675246:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036127&GENOME=hg19	file304
>HGNC=32142&HUGO-Symbol=MIR513A2&HUGO-Name=microRNA_513a-2&LOCI=[chrX:146307334-146307480:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030232&GENOME=hg19	file305
>NAME=TRNAAspGTC&LOCI=[chr9:77517990-77518061:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr9.tRNA6-AspGTC&GENOME=hg19	file586
>HGNC=32755&HUGO-Symbol=SNORD93&HUGO-Name=small_nucleolar_RNA,_C/D_box_93&LOCI=[chr7:22896222-22896315:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003075&GENOME=hg19	file468
>HGNC=35312&HUGO-Symbol=MIR1246&HUGO-Name=microRNA_1246&LOCI=[chr2:177465698-177465790:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031648&GENOME=hg19	file276
>NAME=TRNAGlnTTG&LOCI=[chr6:28557156-28557227:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA64-GlnTTG&GENOME=hg19	file277
>HGNC=31867&HUGO-Symbol=MIR361&HUGO-Name=microRNA_361&LOCI=[chrX:85158631-85158722:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029848&GENOME=hg19	file274
>HGNC=31631&HUGO-Symbol=MIR32&HUGO-Name=microRNA_32&LOCI=[chr9:111808499-111808588:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029506&GENOME=hg19	file275
>NAME=TRNASerTGA&LOCI=[chr6:27513468-27513549:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA51-SerTGA&GENOME=hg19	file272
>NAME=TRNASerCGA&LOCI=[chr17:8042199-8042280:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA41-SerCGA&GENOME=hg19	file273
>HGNC=41604&HUGO-Symbol=MIR4448&HUGO-Name=microRNA_4448&LOCI=[chr3:183604578-183604683:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039650&GENOME=hg19	file270
>NAME=TRNALysCTT&LOCI=[chr19:36066750-36066822:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA5-LysCTT&GENOME=hg19	file271
>HGNC=31506&HUGO-Symbol=MIR125B1&HUGO-Name=microRNA_125b-1&LOCI=[chr11:121970455-121970562:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029671&GENOME=hg19	file575
>NAME=TRNAAlaTGC&LOCI=[chr6:28770577-28770647:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA107-AlaTGC&GENOME=hg19	file574
>NAME=TRNALeuTAA&LOCI=[chr6:27688898-27688980:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA134-LeuTAA&GENOME=hg19	file577
>HGNC=35372&HUGO-Symbol=MIR1307&HUGO-Name=microRNA_1307&LOCI=[chr10:105154000-105154168:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031707&GENOME=hg19	file576
>HGNC=31489&HUGO-Symbol=MIR101-2&HUGO-Name=microRNA_101-2&LOCI=[chr9:4850287-4850385:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029836&GENOME=hg19	file571
>HGNC=41797&HUGO-Symbol=MIR378D2&HUGO-Name=microRNA_378d-2&LOCI=[chr8:94928240-94928357:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039602&GENOME=hg19	file570
>HGNC=10147&HUGO-Symbol=SNORD25&HUGO-Name=small_nucleolar_RNA,_C/D_box_25&LOCI=[chr11:62623027-62623113:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002565&GENOME=hg19	file278
>NAME=TRNACysGCA&LOCI=[chr7:149253802-149253873:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA8-CysGCA&GENOME=hg19	file279
>NAME=TRNAAsnGTT&LOCI=[chr17:36908034-36908107:strand=-&chr10:22518438-22518511:strand=-&chr13:31248101-31248174:strand=-&chr1:161397867-161397940:strand=-&chr1:148248115-148248188:strand=+&chr19:1383562-1383635:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA1-AsnGTT&GENOME=hg19	file379
>HGNC=31590&HUGO-Symbol=MIR181A1&HUGO-Name=microRNA_181a-1&LOCI=[chr1:198828163-198828292:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029626&GENOME=hg19	file378
>NAME=TRNAPheGAA&LOCI=[chr1:149287359-149287430:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA100-PheGAA&GENOME=hg19	file377
>NAME=TRNAGlnCTG&LOCI=[chr1:146476760-146476831:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA114-GlnCTG&GENOME=hg19	file376
>HGNC=32872&HUGO-Symbol=MIR616&HUGO-Name=microRNA_616&LOCI=[chr12:57912936-57913052:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030346&GENOME=hg19	file375
>NAME=TRNAGluCTC&LOCI=[chr13:42030061-42030132:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA4-GluCTC&GENOME=hg19	file374
>HGNC=10243&HUGO-Symbol=RNY3&HUGO-Name=RNA,_Ro-associated_Y3&LOCI=[chr7:148680837-148680957:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004392&GENOME=hg19	file373
>NAME=TRNALysCTT&LOCI=[chr1:39970195-39970267:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA8-LysCTT&GENOME=hg19	file372
>NAME=TRNAGluCTC&LOCI=[chr2:71273488-71273560:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA25-GluCTC&GENOME=hg19	file371
>HGNC=31538&HUGO-Symbol=MIR152&HUGO-Name=microRNA_152&LOCI=[chr17:46114517-46114623:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029687&GENOME=hg19	file370
>NAME=TRNAIleTAT&LOCI=[chr19:39902808-39902900:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA10-IleTAT&GENOME=hg19	file405
>NAME=TRNAValCAC&LOCI=[chr1:149294666-149294736:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA99-ValCAC&GENOME=hg19	file591
>HGNC=10149&HUGO-Symbol=SNORD27&HUGO-Name=small_nucleolar_RNA,_C/D_box_27&LOCI=[chr11:62622474-62622565:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002563&GENOME=hg19	file404
>HGNC=33192&HUGO-Symbol=SNORD3D&HUGO-Name=small_nucleolar_RNA,_C/D_box_3D&LOCI=[chr17:19015723-19015959:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_006882&GENOME=hg19	file590
>HGNC=32149&HUGO-Symbol=MIR514-2&HUGO-Name=microRNA_514-2&LOCI=[chrX:146366149-146366256:strand=-&chrX:146363451-146363558:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030240&GENOME=hg19&MERGED=[HGNC=32150]	file407
>HGNC=31532&HUGO-Symbol=MIR145&HUGO-Name=microRNA_145&LOCI=[chr5:148810199-148810306:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029686&GENOME=hg19	file75
>HGNC=31480&HUGO-Symbol=MIRLET7C&HUGO-Name=microRNA_let-7c&LOCI=[chr21:17912138-17912241:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029480&GENOME=hg19	file74
>NAME=TRNAValCAC&LOCI=[chr5:180649395-180649467:strand=-&chr5:180529253-180529325:strand=-&chr6:26538282-26538354:strand=+&chr1:161369490-161369562:strand=-&chr5:180524070-180524142:strand=+&chr5:180600650-180600722:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA2-ValCAC&GENOME=hg19	file77
>NAME=TRNALysTTT&LOCI=[chr11:59323902-59323974:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr11.tRNA5-LysTTT&GENOME=hg19	file76
>HGNC=31639&HUGO-Symbol=MIR7-2&HUGO-Name=microRNA_7-2&LOCI=[chr15:89155046-89155175:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029606&GENOME=hg19	file71
>NAME=TRNAAlaAGC&LOCI=[chr6:28779849-28779920:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA105-AlaAGC&GENOME=hg19	file70
>NAME=TRNAAlaAGC&LOCI=[chr6:26751918-26751990:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA25-AlaAGC&GENOME=hg19	file73
>HGNC=32840&HUGO-Symbol=MIR584&HUGO-Name=microRNA_584&LOCI=[chr5:148441866-148441982:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030310&GENOME=hg19	file72
>NAME=TRNALysTTT&LOCI=[chr1:205443271-205443343:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA55-LysTTT&GENOME=hg19	file401
>HGNC=32720&HUGO-Symbol=SNORD45C&HUGO-Name=small_nucleolar_RNA,_C/D_box_45C&LOCI=[chr1:76252747-76252844:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003042&GENOME=hg19	file79
>HGNC=31577&HUGO-Symbol=MIR20A&HUGO-Name=microRNA_20a&LOCI=[chr13:92003309-92003399:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029492&GENOME=hg19	file78
>HGNC=31602&HUGO-Symbol=MIR222&HUGO-Name=microRNA_222&LOCI=[chrX:45606411-45606540:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029636&GENOME=hg19	file400
>NAME=TRNASerCGA&LOCI=[chr12:56584148-56584229:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA2-SerCGA&GENOME=hg19	file403
>HGNC=10182&HUGO-Symbol=SNORD43&HUGO-Name=small_nucleolar_RNA,_C/D_box_43&LOCI=[chr22:39715047-39715128:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002439&GENOME=hg19	file402
>HGNC=32713&HUGO-Symbol=SNORD17&HUGO-Name=small_nucleolar_RNA,_C/D_box_17&LOCI=[chr20:17943343-17943599:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003045&GENOME=hg19	file119
>NAME=TRNALeuAAG&LOCI=[chr6:28446400-28446481:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA126-LeuAAG&GENOME=hg19	file118
>NAME=TRNAArgCCT&LOCI=[chr16:3243918-3243990:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA12-ArgCCT&GENOME=hg19	file599
>NAME=TRNACysGCA&LOCI=[chr17:36989975-36990046:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA30-CysGCA&GENOME=hg19	file113
>HGNC=32138&HUGO-Symbol=MIR503&HUGO-Name=microRNA_503&LOCI=[chrX:133680348-133680438:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030228&GENOME=hg19	file112
>HGNC=35356&HUGO-Symbol=MIR1278&HUGO-Name=microRNA_1278&LOCI=[chr1:193105623-193105723:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031691&GENOME=hg19	file111
>HGNC=32751&HUGO-Symbol=SNORD90&HUGO-Name=small_nucleolar_RNA,_C/D_box_90&LOCI=[chr9:125642482-125642608:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003071&GENOME=hg19	file110
>NAME=TRNACysGCA&LOCI=[chr7:149281816-149281887:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA10-CysGCA&GENOME=hg19	file117
>HGNC=35302&HUGO-Symbol=MIR1304&HUGO-Name=microRNA_1304&LOCI=[chr11:93466830-93466940:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031639&GENOME=hg19	file116
>NAME=TRNAGluTTC&LOCI=[chr2:204229131-204229201:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA17-GluTTC&GENOME=hg19	file115
>NAME=TRNAAlaAGC&LOCI=[chr6:28763741-28763812:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA108-AlaAGC&GENOME=hg19	file114
>NAME=TRNAValAAC&LOCI=[chr3:169490018-169490090:strand=+&chr5:180596610-180596682:strand=+&chr5:180591154-180591226:strand=+&chr6:27721179-27721251:strand=-&chr5:180645270-180645342:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr3.tRNA2-ValAAC&GENOME=hg19	file517
>NAME=TRNAUndet???&LOCI=[chr1:7990339-7990408:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA137-Undet???&GENOME=hg19	file289
>NAME=TRNASerAGA&LOCI=[chr6:27521192-27521273:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA145-SerAGA&GENOME=hg19	file288
>NAME=TRNALeuTAA&LOCI=[chrX:55207755-55207829:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chrX.tRNA2-LeuTAA&GENOME=hg19	file283
>HGNC=33067&HUGO-Symbol=SNORD116-1&HUGO-Name=small_nucleolar_RNA,_C/D_box_116-1&LOCI=[chr15:25296613-25296729:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003316&GENOME=hg19	file282
>NAME=TRNALeuCAA&LOCI=[chr6:28908830-28908934:strand=+&chr6:28864000-28864105:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA74-LeuCAA&GENOME=hg19	file281
>HGNC=35248&HUGO-Symbol=MIR320C1&HUGO-Name=microRNA_320c-1&LOCI=[chr18:19263461-19263568:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031565&GENOME=hg19	file280
>HGNC=31651&HUGO-Symbol=MIR99B&HUGO-Name=microRNA_99b&LOCI=[chr19:52195855-52195944:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029843&GENOME=hg19	file287
>NAME=TRNALysTTT&LOCI=[chr11:59327808-59327880:strand=-&chr1:204475655-204475727:strand=+&chr17:8022473-8022545:strand=+&chr6:28918806-28918878:strand=+&chr1:204476158-204476230:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA2-LysTTT&GENOME=hg19	file286
>HGNC=33658&HUGO-Symbol=MIR744&HUGO-Name=microRNA_744&LOCI=[chr17:11985206-11985323:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030613&GENOME=hg19	file285
>HGNC=32898&HUGO-Symbol=MIR642A&HUGO-Name=microRNA_642a&LOCI=[chr19:46178176-46178292:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030372&GENOME=hg19	file284
>NAME=TRNAThrTGT&LOCI=[chr5:180618687-180618758:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA13-ThrTGT&GENOME=hg19	file597
>NAME=TRNAAlaAGC&LOCI=[chr14:89445442-89445514:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA9-AlaAGC&GENOME=hg19	file596
>HGNC=31525&HUGO-Symbol=MIR138-2&HUGO-Name=microRNA_138-2&LOCI=[chr16:56892420-56892523:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029680&GENOME=hg19	file595
>NAME=TRNAArgCCT&LOCI=[chr17:73030526-73030598:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA21-ArgCCT&GENOME=hg19	file594
>HGNC=35325&HUGO-Symbol=MIR1260&HUGO-Name=microRNA_1260&LOCI=[chr14:77732551-77732643:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031661&GENOME=hg19	file593
>NAME=TRNAGlyGCC&LOCI=[chr1:161493637-161493707:strand=-&chr2:157257659-157257729:strand=-&chr16:70812942-70813012:strand=-&chr16:70823410-70823480:strand=+&chr6:27870686-27870756:strand=-&chr17:8029064-8029134:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA5-GlyGCC&GENOME=hg19	file592
>NAME=TRNAGlnTTG&LOCI=[chr12:50211190-50211264:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA16-GlnTTG&GENOME=hg19	file458
>HGNC=32871&HUGO-Symbol=MIR615&HUGO-Name=microRNA_615&LOCI=[chr12:54427724-54427839:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030753&GENOME=hg19	file459
>HGNC=31530&HUGO-Symbol=MIR143&HUGO-Name=microRNA_143&LOCI=[chr5:148808471-148808596:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029684&GENOME=hg19	file456
>HGNC=32026&HUGO-Symbol=MIR433&HUGO-Name=microRNA_433&LOCI=[chr14:101348213-101348325:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029966&GENOME=hg19	file457
>HGNC=31779&HUGO-Symbol=MIR345&HUGO-Name=microRNA_345&LOCI=[chr14:100774186-100774303:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029906&GENOME=hg19	file454
>HGNC=31495&HUGO-Symbol=MIR106B&HUGO-Name=microRNA_106b&LOCI=[chr7:99691606-99691707:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029831&GENOME=hg19	file455
>HGNC=31643&HUGO-Symbol=MIR92A1&HUGO-Name=microRNA_92a-1&LOCI=[chr13:92003558-92003655:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029508&GENOME=hg19	file452
>NAME=TRNATyrGTA&LOCI=[chr8:66609532-66609619:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr8.tRNA12-TyrGTA&GENOME=hg19	file453
>NAME=TRNALeuTAA&LOCI=[chr4:156384978-156385052:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr4.tRNA2-LeuTAA&GENOME=hg19	file450
>HGNC=32088&HUGO-Symbol=MIR497&HUGO-Name=microRNA_497&LOCI=[chr17:6921220-6921351:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030178&GENOME=hg19	file451
>HGNC=32838&HUGO-Symbol=MIR582&HUGO-Name=microRNA_582&LOCI=[chr5:58999422-58999539:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030308&GENOME=hg19	file406
