sequence	filename
>HGNC=32743&HUGO-Symbol=SNORD84&HUGO-Name=small_nucleolar_RNA,_C/D_box_84&LOCI=[chr6:31508868-31508965:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003065&GENOME=hg19	file348
>HGNC=32140&HUGO-Symbol=MIR505&HUGO-Name=microRNA_505&LOCI=[chrX:139006297-139006400:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030230&GENOME=hg19	file349
>HGNC=38932&HUGO-Symbol=MIR3677&HUGO-Name=microRNA_3677&LOCI=[chr16:2320704-2320783:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037448&GENOME=hg19	file438
>NAME=TRNALeuCAA&LOCI=[chr6:28908830-28908934:strand=+&chr6:28864000-28864105:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA74-LeuCAA&GENOME=hg19	file439
>HGNC=31494&HUGO-Symbol=MIR106A&HUGO-Name=microRNA_106a&LOCI=[chrX:133304218-133304318:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029523&GENOME=hg19	file430
>HGNC=32885&HUGO-Symbol=MIR629&HUGO-Name=microRNA_629&LOCI=[chr15:70371701-70371817:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030714&GENOME=hg19	file431
>HGNC=38326&HUGO-Symbol=MIR3141&HUGO-Name=microRNA_3141&LOCI=[chr5:153975562-153975642:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036094&GENOME=hg19	file432
>HGNC=10147&HUGO-Symbol=SNORD25&HUGO-Name=small_nucleolar_RNA,_C/D_box_25&LOCI=[chr11:62623027-62623113:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002565&GENOME=hg19	file433
>NAME=TRNAValCAC&LOCI=[chr20:43951001-43951073:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr20.tRNA3-ValCAC&GENOME=hg19	file434
>HGNC=32812&HUGO-Symbol=MIR556&HUGO-Name=microRNA_556&LOCI=[chr1:162312326-162312440:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030283&GENOME=hg19	file435
>NAME=TRNACysGCA&LOCI=[chr7:149253802-149253873:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA8-CysGCA&GENOME=hg19	file436
>HGNC=35248&HUGO-Symbol=MIR320C1&HUGO-Name=microRNA_320c-1&LOCI=[chr18:19263461-19263568:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031565&GENOME=hg19	file437
>HGNC=31881&HUGO-Symbol=MIR424&HUGO-Name=microRNA_424&LOCI=[chrX:133680634-133680751:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029946&GENOME=hg19	file825
>NAME=TRNAValTAC&LOCI=[chr6:156869046-156869120:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA86-ValTAC&GENOME=hg19	file760
>NAME=TRNAArgCCT&LOCI=[chr7:139025446-139025518:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA3-ArgCCT&GENOME=hg19	file777
>HGNC=10185&HUGO-Symbol=SNORD45B&HUGO-Name=small_nucleolar_RNA,_C/D_box_45B&LOCI=[chr1:76255152-76255242:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002748&GENOME=hg19	file776
>NAME=TRNAAsnGTT&LOCI=[chr1:16847080-16847153:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA136-AsnGTT&GENOME=hg19	file88
>HGNC=31501&HUGO-Symbol=MIR122&HUGO-Name=microRNA_122&LOCI=[chr18:56118296-56118400:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029667&GENOME=hg19	file89
>NAME=TRNAGluCTC&LOCI=[chr13:58458550-58458621:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr13.tRNA2-GluCTC&GENOME=hg19	file84
>HGNC=41752&HUGO-Symbol=MIR4472-2&HUGO-Name=microRNA_4472-2&LOCI=[chr12:116866047-116866133:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039683&GENOME=hg19	file85
>HGNC=38921&HUGO-Symbol=MIR548AA2&HUGO-Name=microRNA_548aa-2&LOCI=[chr17:65467595-65467711:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037517&GENOME=hg19	file86
>HGNC=38230&HUGO-Symbol=MIR320E&HUGO-Name=microRNA_320e&LOCI=[chr19:47212540-47212612:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036157&GENOME=hg19	file87
>HGNC=35301&HUGO-Symbol=MIR1303&HUGO-Name=microRNA_1303&LOCI=[chr5:154065326-154065431:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031638&GENOME=hg19	file80
>HGNC=32846&HUGO-Symbol=MIR590&HUGO-Name=microRNA_590&LOCI=[chr7:73605518-73605634:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030321&GENOME=hg19	file81
>HGNC=38366&HUGO-Symbol=MIR3197&HUGO-Name=microRNA_3197&LOCI=[chr21:42539474-42539566:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036167&GENOME=hg19	file82
>NAME=TRNATrpCCA&LOCI=[chr7:99067307-99067378:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA1-TrpCCA&GENOME=hg19	file83
>NAME=TRNACysGCA&LOCI=[chr7:149007281-149007352:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA5-CysGCA&GENOME=hg19	file724
>HGNC=41854&HUGO-Symbol=MIR548AI&HUGO-Name=microRNA_548ai&LOCI=[chr6:99572475-99572582:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039672&GENOME=hg19	file725
>HGNC=31871&HUGO-Symbol=MIR378&HUGO-Name=microRNA_378&LOCI=[chr5:149112378-149112463:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029870&GENOME=hg19	file649
>HGNC=41652&HUGO-Symbol=MIR3064&HUGO-Name=microRNA_3064&LOCI=[chr17:62496874-62496977:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039891&GENOME=hg19	file648
>NAME=TRNAAlaAGC&LOCI=[chr6:28746544-28746615:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA111-AlaAGC&GENOME=hg19	file720
>NAME=TRNAGlnTTG&LOCI=[chr12:50211190-50211264:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA16-GlnTTG&GENOME=hg19	file721
>HGNC=31647&HUGO-Symbol=MIR95&HUGO-Name=microRNA_95&LOCI=[chr4:8007018-8007118:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029511&GENOME=hg19	file722
>HGNC=32871&HUGO-Symbol=MIR615&HUGO-Name=microRNA_615&LOCI=[chr12:54427724-54427839:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030753&GENOME=hg19	file723
>NAME=TRNALysTTT&LOCI=[chr6:28715521-28715593:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA71-LysTTT&GENOME=hg19	file643
>HGNC=32621&HUGO-Symbol=SNORA31&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_31&LOCI=[chr13:45911605-45911754:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002967&GENOME=hg19	file642
>HGNC=33141&HUGO-Symbol=MIR765&HUGO-Name=microRNA_765&LOCI=[chr1:156905913-156906046:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030527&GENOME=hg19	file641
>NAME=TRNACysGCA&LOCI=[chr7:149052766-149052837:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA25-CysGCA&GENOME=hg19	file640
>NAME=TRNAValCAC&LOCI=[chr6:27118022-27118094:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA32-ValCAC&GENOME=hg19	file647
>HGNC=32714&HUGO-Symbol=SNORD18A&HUGO-Name=small_nucleolar_RNA,_C/D_box_18A&LOCI=[chr15:66795573-66795662:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002441&GENOME=hg19	file646
>HGNC=41813&HUGO-Symbol=MIR4521&HUGO-Name=microRNA_4521&LOCI=[chr17:8090253-8090332:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039746&GENOME=hg19	file645
>NAME=TRNAThrTGT&LOCI=[chr1:222638347-222638419:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA56-ThrTGT&GENOME=hg19	file644
>HGNC=41858&HUGO-Symbol=MIR4451&HUGO-Name=microRNA_4451&LOCI=[chr4:86643611-86643696:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039656&GENOME=hg19	file881
>HGNC=34304&HUGO-Symbol=SNAR-A1&HUGO-Name=small_ILF3/NF90-associated_RNA_A1&LOCI=[chr19:48437438-48437559:strand=+&chr19:48421686-48421807:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004435&GENOME=hg19&MERGED=[HGNC=34305]	file823
>HGNC=31574&HUGO-Symbol=MIR19A&HUGO-Name=microRNA_19a&LOCI=[chr13:92003135-92003236:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029489&GENOME=hg19	file799
>NAME=TRNALeuTAA&LOCI=[chr6:27688898-27688980:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA134-LeuTAA&GENOME=hg19	file910
>HGNC=35287&HUGO-Symbol=MIR1294&HUGO-Name=microRNA_1294&LOCI=[chr5:153726656-153726817:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031626&GENOME=hg19	file319
>HGNC=31617&HUGO-Symbol=MIR296&HUGO-Name=microRNA_296&LOCI=[chr20:57392660-57392759:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029844&GENOME=hg19	file318
>HGNC=41620&HUGO-Symbol=MIR378I&HUGO-Name=microRNA_378i&LOCI=[chr22:42319216-42319311:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039760&GENOME=hg19	file315
>HGNC=10184&HUGO-Symbol=SNORD45A&HUGO-Name=small_nucleolar_RNA,_C/D_box_45A&LOCI=[chr1:76253564-76253667:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002749&GENOME=hg19	file314
>HGNC=10119&HUGO-Symbol=SNORA74A&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_74A&LOCI=[chr5:138614459-138614678:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002915&GENOME=hg19	file317
>HGNC=31608&HUGO-Symbol=MIR24-2&HUGO-Name=microRNA_24-2&LOCI=[chr19:13947091-13947183:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029497&GENOME=hg19	file316
>HGNC=38222&HUGO-Symbol=MIR3191&HUGO-Name=microRNA_3191&LOCI=[chr19:47730191-47730286:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036159&GENOME=hg19	file311
>NAME=TRNAThrCGT&LOCI=[chr6:28615984-28616057:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA121-ThrCGT&GENOME=hg19	file310
>HGNC=37054&HUGO-Symbol=VTRNA2-1&HUGO-Name=vault_RNA_2-1&LOCI=[chr5:135416167-135416307:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030583&GENOME=hg19	file313
>HGNC=31611&HUGO-Symbol=MIR26A2&HUGO-Name=microRNA_26a-2&LOCI=[chr12:58218382-58218485:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029847&GENOME=hg19	file312
>HGNC=31590&HUGO-Symbol=MIR181A1&HUGO-Name=microRNA_181a-1&LOCI=[chr1:198828163-198828292:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029626&GENOME=hg19	file587
>HGNC=30356&HUGO-Symbol=SNORD38B&HUGO-Name=small_nucleolar_RNA,_C/D_box_38B&LOCI=[chr1:45244052-45244140:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001457&GENOME=hg19	file880
>HGNC=31498&HUGO-Symbol=MIR10B&HUGO-Name=microRNA_10b&LOCI=[chr2:177015021-177015150:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029609&GENOME=hg19	file13
>HGNC=31566&HUGO-Symbol=MIR195&HUGO-Name=microRNA_195&LOCI=[chr17:6920924-6921030:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029712&GENOME=hg19	file12
>NAME=TRNAAlaAGC&LOCI=[chr6:26730737-26730809:strand=+&chr6:26771290-26771362:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA24-AlaAGC&GENOME=hg19	file11
>HGNC=31637&HUGO-Symbol=MIR34C&HUGO-Name=microRNA_34c&LOCI=[chr11:111384154-111384250:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029840&GENOME=hg19	file10
>NAME=TRNAMetCAT&LOCI=[chr9:19403996-19404070:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr9.tRNA1-MetCAT&GENOME=hg19	file17
>NAME=TRNAGlyGCC&LOCI=[chr1:161450356-161450426:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA43-GlyGCC&GENOME=hg19	file16
>NAME=TRNAArgTCG&LOCI=[chr9:112960803-112960875:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr9.tRNA2-ArgTCG&GENOME=hg19	file15
>HGNC=31482&HUGO-Symbol=MIRLET7E&HUGO-Name=microRNA_let-7e&LOCI=[chr19:52196029-52196127:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029482&GENOME=hg19	file14
>NAME=TRNAAlaCGC&LOCI=[chr6:28641613-28641684:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA119-AlaCGC&GENOME=hg19	file19
>HGNC=30352&HUGO-Symbol=SNORD14C&HUGO-Name=small_nucleolar_RNA,_C/D_box_14C&LOCI=[chr11:122930032-122930140:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_001453&GENOME=hg19	file18
>HGNC=32676&HUGO-Symbol=SNORD1B&HUGO-Name=small_nucleolar_RNA,_C/D_box_1B&LOCI=[chr17:74557180-74557285:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004396&GENOME=hg19	file410
>HGNC=38962&HUGO-Symbol=MIR3911&HUGO-Name=microRNA_3911&LOCI=[chr9:130452956-130453084:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037473&GENOME=hg19	file883
>HGNC=35315&HUGO-Symbol=MIR1249&HUGO-Name=microRNA_1249&LOCI=[chr22:45596825-45596910:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031651&GENOME=hg19	file411
>HGNC=38314&HUGO-Symbol=MIR4326&HUGO-Name=microRNA_4326&LOCI=[chr20:61918150-61918228:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036220&GENOME=hg19	file948
>HGNC=32793&HUGO-Symbol=MIR421&HUGO-Name=microRNA_421&LOCI=[chrX:73438202-73438306:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030398&GENOME=hg19	file949
>HGNC=32915&HUGO-Symbol=MIR659&HUGO-Name=microRNA_659&LOCI=[chr22:38243675-38243791:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030396&GENOME=hg19	file944
>HGNC=32830&HUGO-Symbol=MIR574&HUGO-Name=microRNA_574&LOCI=[chr4:38869643-38869758:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030300&GENOME=hg19	file416
>HGNC=32907&HUGO-Symbol=MIR651&HUGO-Name=microRNA_651&LOCI=[chrX:8094996-8095112:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030380&GENOME=hg19	file946
>NAME=TRNAArgCCT&LOCI=[chr16:3243918-3243990:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA12-ArgCCT&GENOME=hg19	file947
>NAME=TRNAAlaAGC&LOCI=[chr14:89445442-89445514:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA9-AlaAGC&GENOME=hg19	file940
>NAME=TRNAThrTGT&LOCI=[chr5:180618687-180618758:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr5.tRNA13-ThrTGT&GENOME=hg19	file941
>HGNC=32635&HUGO-Symbol=SNORA42&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_42&LOCI=[chr1:155889690-155889843:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002974&GENOME=hg19	file942
>HGNC=32708&HUGO-Symbol=SNORD12&HUGO-Name=small_nucleolar_RNA,_C/D_box_12&LOCI=[chr20:47897210-47897319:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_003030&GENOME=hg19	file417
>HGNC=41782&HUGO-Symbol=MIR4722&HUGO-Name=microRNA_4722&LOCI=[chr16:88782676-88782755:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039873&GENOME=hg19	file540
>HGNC=31484&HUGO-Symbol=MIRLET7F2&HUGO-Name=microRNA_let-7f-2&LOCI=[chrX:53584143-53584245:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029484&GENOME=hg19	file541
>NAME=TRNAAlaAGC&LOCI=[chr6:58141877-58141949:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA95-AlaAGC&GENOME=hg19	file516
>NAME=TRNAPheGAA&LOCI=[chr6:28791093-28791166:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA103-PheGAA&GENOME=hg19	file543
>HGNC=10116&HUGO-Symbol=SNORA73B&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_73B&LOCI=[chr1:28835060-28835284:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004406&GENOME=hg19&MERGED=[HGNC=10102]	file544
>NAME=TRNAGluCTC&LOCI=[chr2:159738171-159738242:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA18-GluCTC&GENOME=hg19	file414
>NAME=TRNAProAGG&LOCI=[chr16:3241989-3242060:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA11-ProAGG&GENOME=hg19	file546
>NAME=TRNAGlnTTG&LOCI=[chr6:145503859-145503930:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA84-GlnTTG&GENOME=hg19	file547
>NAME=TRNAAlaAGC&LOCI=[chr8:67026424-67026496:strand=+&chr2:27274082-27274154:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr2.tRNA3-AlaAGC&GENOME=hg19	file548
>HGNC=31545&HUGO-Symbol=MIR16-1&HUGO-Name=microRNA_16-1&LOCI=[chr13:50623099-50623207:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029486&GENOME=hg19	file549
>HGNC=10120&HUGO-Symbol=RNU1-1&HUGO-Name=RNA,_U1_small_nuclear_1&LOCI=[chr14:35015910-35016093:strand=+&chr1:17067001-17067184:strand=+&chr1:17222465-17222648:strand=+&chr14:35025422-35025605:strand=-&chr1:149224048-149224231:strand=-&chr1:16993270-16993453:strand=-&chr1:16840607-16840790:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_004430&GENOME=hg19&MERGED=[HGNC=10123&HGNC=10128&HGNC=10130&HGNC=37496&HGNC=37497&HGNC=37498]	file415
>NAME=TRNAAsnGTT&LOCI=[chr17:36908034-36908107:strand=-&chr10:22518438-22518511:strand=-&chr13:31248101-31248174:strand=-&chr1:161397867-161397940:strand=-&chr1:148248115-148248188:strand=+&chr19:1383562-1383635:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA1-AsnGTT&GENOME=hg19	file589
>HGNC=35306&HUGO-Symbol=MIR548F2&HUGO-Name=microRNA_548f-2&LOCI=[chr2:213290977-213291094:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031643&GENOME=hg19	file269
>HGNC=33663&HUGO-Symbol=MIR873&HUGO-Name=microRNA_873&LOCI=[chr9:28888867-28888963:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030618&GENOME=hg19	file268
>NAME=TRNACysGCA&LOCI=[chr7:149286164-149286235:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr7.tRNA20-CysGCA&GENOME=hg19	file380
>HGNC=31624&HUGO-Symbol=MIR30A&HUGO-Name=microRNA_30a&LOCI=[chr6:72113244-72113334:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029504&GENOME=hg19	file381
>HGNC=33683&HUGO-Symbol=MIR940&HUGO-Name=microRNA_940&LOCI=[chr16:2321738-2321851:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030636&GENOME=hg19	file386
>NAME=TRNAMetCAT&LOCI=[chr6:58168492-58168564:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA92-MetCAT&GENOME=hg19	file387
>HGNC=10148&HUGO-Symbol=SNORD26&HUGO-Name=small_nucleolar_RNA,_C/D_box_26&LOCI=[chr11:62622754-62622848:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002564&GENOME=hg19	file384
>HGNC=31486&HUGO-Symbol=MIRLET7I&HUGO-Name=microRNA_let-7i&LOCI=[chr12:62997456-62997559:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029661&GENOME=hg19	file385
>NAME=TRNATyrGTA&LOCI=[chr6:26595102-26595190:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA17-TyrGTA&GENOME=hg19	file261
>NAME=TRNACysGCA&LOCI=[chr17:37017937-37018008:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA29-CysGCA&GENOME=hg19	file260
>NAME=TRNAIleAAT&LOCI=[chr6:26554350-26554423:strand=+&chr14:102783429-102783502:strand=+&chr6:27205350-27205423:strand=-&chr17:8090911-8090984:strand=+&chr6:27144994-27145067:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr17.tRNA9-IleAAT&GENOME=hg19	file263
>NAME=TRNAGluTTC&LOCI=[chr1:149664355-149664427:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA94-GluTTC&GENOME=hg19	file262
>HGNC=31571&HUGO-Symbol=MIR199A1&HUGO-Name=microRNA_199a-1&LOCI=[chr19:10928092-10928182:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029586&GENOME=hg19	file265
>NAME=TRNAAsnGTT&LOCI=[chr1:149711798-149711871:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr1.tRNA89-AsnGTT&GENOME=hg19	file264
>HGNC=31594&HUGO-Symbol=MIR217&HUGO-Name=microRNA_217&LOCI=[chr2:56210092-56210221:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029630&GENOME=hg19	file267
>HGNC=32628&HUGO-Symbol=SNORA36A&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_36A&LOCI=[chrX:153996793-153996944:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002969&GENOME=hg19	file266
>HGNC=31524&HUGO-Symbol=MIR138-1&HUGO-Name=microRNA_138-1&LOCI=[chr3:44155694-44155812:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029700&GENOME=hg19	file792
>NAME=TRNAArgTCG&LOCI=[chr6:28510891-28510963:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA124-ArgTCG&GENOME=hg19	file795
>HGNC=31485&HUGO-Symbol=MIRLET7G&HUGO-Name=microRNA_let-7g&LOCI=[chr3:52302284-52302387:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029660&GENOME=hg19	file412
>NAME=TRNAGlnCTG&LOCI=[chr6:27263212-27263283:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr6.tRNA42-GlnCTG&GENOME=hg19	file885
>HGNC=35320&HUGO-Symbol=MIR1255A&HUGO-Name=microRNA_1255a&LOCI=[chr4:102251449-102251581:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_031656&GENOME=hg19	file794
>HGNC=41785&HUGO-Symbol=MIR378G&HUGO-Name=microRNA_378g&LOCI=[chr1:95211406-95211466:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_039620&GENOME=hg19	file66
>NAME=TRNAThrTGT&LOCI=[chr14:21149849-21149921:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr14.tRNA4-ThrTGT&GENOME=hg19	file67
>NAME=TRNATrpCCA&LOCI=[chr12:98898030-98898101:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr12.tRNA6-TrpCCA&GENOME=hg19	file64
>NAME=TRNAValCAC&LOCI=[chr19:4724647-4724719:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA13-ValCAC&GENOME=hg19	file65
>NAME=TRNASeC(e)TCA&LOCI=[chr19:45981860-45981945:strand=-]&SOURCE=UCSC&SOURCE-ACCESSION=chr19.tRNA8-SeC(e)TCA&GENOME=hg19	file62
>HGNC=32649&HUGO-Symbol=SNORA55&HUGO-Name=small_nucleolar_RNA,_H/ACA_box_55&LOCI=[chr1:40033036-40033192:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002983&GENOME=hg19	file63
>HGNC=32729&HUGO-Symbol=SNORD68&HUGO-Name=small_nucleolar_RNA,_C/D_box_68&LOCI=[chr16:89627828-89627919:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002450&GENOME=hg19	file60
>HGNC=10160&HUGO-Symbol=SNORD33&HUGO-Name=small_nucleolar_RNA,_C/D_box_33&LOCI=[chr19:49993864-49993966:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_000020&GENOME=hg19	file61
>HGNC=32804&HUGO-Symbol=MIR550A1&HUGO-Name=microRNA_550a-1&LOCI=[chr7:30329400-30329516:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_030319&GENOME=hg19	file68
>NAME=TRNALysCTT&LOCI=[chr1:145395522-145395594:strand=-&chr6:26556774-26556846:strand=+&chr5:180648979-180649051:strand=-&chr5:180634755-180634827:strand=+&chr16:3225692-3225764:strand=+]&SOURCE=UCSC&SOURCE-ACCESSION=chr16.tRNA7-LysCTT&GENOME=hg19	file69
>HGNC=31492&HUGO-Symbol=MIR105-1&HUGO-Name=microRNA_105-1&LOCI=[chrX:151560681-151560781:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029521&GENOME=hg19	file863
>HGNC=10150&HUGO-Symbol=SNORD28&HUGO-Name=small_nucleolar_RNA,_C/D_box_28&LOCI=[chr11:62622083-62622177:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_002562&GENOME=hg19	file572
>HGNC=38927&HUGO-Symbol=MIR3676&HUGO-Name=microRNA_3676&LOCI=[chr17:8090483-8090587:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_037447&GENOME=hg19	file862
>HGNC=38322&HUGO-Symbol=MIR4284&HUGO-Name=microRNA_4284&LOCI=[chr7:73125637-73125737:strand=+]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_036247&GENOME=hg19	file801
>HGNC=31592&HUGO-Symbol=MIR215&HUGO-Name=microRNA_215&LOCI=[chr1:220291185-220291314:strand=-]&SOURCE=RefSeq&SOURCE-ACCESSION=NR_029628&GENOME=hg19	file413
